"GeneID","Female1","Female2","Female3","Female4","Labium1","Labium2","Labium3","Labium4","Male1","Male2","Male3","Male4"
"gene11921",0,0,0,0,0,0,0,0,0,0,0,0
"gene11922",0.268405778688375,0,0,0,6.89022008860343,1.19525518179965,2.90796637059751,1.55851290142135,0,0,0,0
"gene11923",8.69708427054321,0,0,0,2.89044620094814,1.93647750277839,0.785217463914201,7.30447841375545,0,0,0,0
"gene11924",21.5499402518048,6.03546647565795,81.6042674251211,4.35073439339789,11.0761048994266,21.2287178062314,23.58350733543,24.3761517129525,0,0,0,0
"gene11925",0.597582677079778,0,0.697902833736267,0,0,0,0,0,0,0,0,0
"gene11926",27.9212642935564,0,0,23.1371291754164,36.8698008218643,48.8073017262769,32.9218780443195,43.0378064563553,0,0,0,0
"gene11927",103.915182714344,130.957983881191,175.467768660535,188.049407572492,75.8330952372623,46.8579543833458,54.1178149216845,55.3667688356179,0,0,0.353443070197137,0
"gene11928",0,0,0,0,0.873502963439959,1.85139252954783,1.56399285200778,0.287388236542862,0,0,0,0
"gene11929",0,0,0,0,0,0,0,0,0,0,0,0
"gene11930",0,0,0,0,11.4621142451392,39.6396944818735,17.608501628276,60.1492234811713,0,0,0,0
"gene11931",0,0,0,0,0,0,0,4.00082354679593,0,0,0,0
"gene11932",0,0,0,0,0,10.7165848876465,1.12382106461956,7.57186430210198,0,0,0,0
"gene11933",429.039719558658,535.345876390859,490.769589608088,464.984738294399,342.16183513634,324.973865047446,332.085262667023,302.670550435827,1410.24344433509,1299.54707579264,587.269345461989,787.310153043232
"gene11934",0,0,10.9232698211503,0,0,0,0,0.492601399199248,0,0,0,0
"gene11936",466.307553294821,430.523751708241,437.037491452323,456.107566772485,416.797741997091,415.308882030485,403.84942195975,412.269478714448,0,0,398.716408696543,618.229181517462
"gene11937",589.888800112375,709.033189412571,666.569904429982,633.031854239392,522.067464659852,496.578725738514,505.17838004769,445.53059883132,1983.64599981101,1904.81251302761,772.47192010773,1097.72533351728
"gene11938",8.65527136539636,0,184.644746080289,5.55291100209994,26.0983524350861,20.727757270124,32.125964509182,35.5789836506663,0,0,8.31092045224685,42.472661515522
"gene11940",0,0,0,0,54.0053439825607,60.503192703791,65.8160512167182,55.6019441566468,0,0,178.88836779258,0
"gene11941",0,0,0.227857393355373,0,0,1.91142656177735,0.352299827238713,1.61840295424804,0,0,0,0
"gene11942",3.99065711753875,0,0,0,1.39379309220892,8.29315855339871,0.343140031730506,3.31028140261895,0,0,0,0
"gene11943",145.290914473498,103.446723457539,194.73013606267,11.0114764289215,269.370813027028,285.91432302187,278.176627665022,268.396024495746,729.643985854934,352.594836765842,458.703049008105,391.870932781603
"gene11944",0,0,0,0,4.20004614839743,6.34680501535616,6.12750056661619,0.985202798398498,0,0,0,0
"gene11945",335.365873571692,278.170721452943,312.873144046022,270.942627948615,396.385683398173,405.093905911095,405.829075988964,368.197684892598,173.449214835804,231.994256280647,662.376364409241,600.763891501822
"gene11946",4.47383084925869,4.72552666659138,5.47368635069387,4.02150281093785,47.462404905657,82.3471861484179,47.7010806441511,60.2608348437467,20.5096263320777,25.9171401304716,11.7943794030134,17.541722480455
"gene11947",0,0,0,0,25.2283672993523,8.64981944171198,17.9753934850308,7.92190325117702,0,0,0,0
"gene11948",97.2253118337237,43.1138167234015,0,87.1032202538699,39.1666663508321,74.1280585772864,29.2600027057021,31.1599024609757,0,0,160.12615001187,28.2565131498943
"gene11950",5.90770853817728,5.00505911621271,59.2204907155381,131.334976667542,27.871348265512,44.5043667743455,34.6695886981599,54.7221450716678,5.38582980693987,86.1950874567476,30.4130436659659,10.8251762433849
"gene11951",0,0,0,0,0,0,0,0,0,0,0,0
"gene11952",0,0,0,0,0,0,0,0,0,0,0,0
"gene11954",2.21226456253828,0,0,0,2.39701598936448,3.10473998869727,6.41571790276935,14.4582913029319,0,0,0,0
"gene11955",45.6117234688597,6.49046838291376,0,44.7988174748129,30.4216202914226,27.4887489948168,47.5526651511233,59.1558576067213,0,0,12.9437748756342,0
"gene11956",145.209423131038,144.3948032512,137.237783383121,199.639904561363,95.8848383884893,108.546064573582,104.124205741545,120.173853712778,5.14223043758005,202.015580476442,83.8709165338826,210.795097969637
"gene11958",1.10967177408099,0,0,0,27.5960858585161,28.9080753984106,33.4373680554909,46.5993732381186,0,0,0,0
"gene11960",57.9491025702252,27.8781070542295,67.677401717645,6.76316083589094,18.3477799455158,19.2186525495522,32.680003021953,27.8599472660674,39.5986724853102,31.4695301158533,52.6358295308967,0
"gene11961",0,0,0,0,12.6519908667774,13.7010393982292,15.7272514543149,17.4521638573448,0,0,0,0
"gene11962",10.9695482251045,3.37945134749065,28.8249273960988,14.1509667472869,23.3679232352515,27.0107378129475,20.5359696409174,23.5511976255532,0,0,0,0
"gene11963",0,0,90.1754321577273,119.296852705245,112.163904887728,117.256876972157,138.676418052307,164.844389797396,0,0,0,0
"gene11964",0,0,0,0,3.76927218445922,4.88215770412012,5.56777695716567,10.6098762904453,0,0,0,0
"gene11965",315.173849004222,220.156687548435,308.29509502611,292.888352367967,238.350980568987,249.931833864136,244.801120197983,240.293365463048,0,263.917777540032,321.745261194336,557.871681122271
"gene11966",30.6324995816223,55.0127120160029,21.4649879413274,47.7663278042898,50.2902580358488,57.674225376428,46.3322310003578,61.7670014212027,34.4006031597599,26.6415619075211,36.174208011903,17.2590470777508
"gene11967",277.86432876414,131.755667075735,270.825490577527,194.375871730094,251.740706989139,257.527667865711,274.030295318261,249.556337356751,491.220249285916,35.0867032809466,194.528042777658,0.768074634427933
"gene11968",0.186671209539655,0,0.436017880408905,0,0.513430657739043,0.166255534128518,0,1.23876186832031,0,0,0.252062543185778,1.04799181455835
"gene11969",23.6288908275321,43.368797329231,0,23.1834034337672,22.0072593506672,30.8432454255028,25.6226273693503,35.6228590789351,0,0,24.9847046095671,8.18858516506885
"gene11970",267.981020028897,312.045336143896,207.927614163736,309.345663398538,232.157890662227,164.31857644935,149.082683688739,143.476135689102,1233.22953072577,266.910500089412,316.389883090451,354.755403905812
"gene11971",0,0,0.323517640128474,0,0,0,0,0,0,0,0,0
"gene11972",178.351627227448,64.1844790318308,25.4375149133575,120.577496045598,103.608373548753,92.7772161713193,108.015009988257,89.028292745645,0,237.678117094872,253.189706584874,412.919220037131
"gene11974",75.2599173510374,0,0,0,0,0,0,0,0,0,0,0
"gene11975",628.913083149531,747.133269053352,750.345246671307,687.291727459911,556.687598138207,533.534593036924,549.841050844359,471.396081824195,2585.79331329076,2163.0438481813,827.228456609682,1315.78865623849
"gene11977",0,0,0,0,0,0,0,0,0,0,0,0
"gene11978",16.3278524737469,0,4.93325217668691,10.192732905251,15.416527327261,26.0455948193584,20.828961743687,28.5706003890085,35.5473976428404,0,7.6782460077309,12.1613641176449
"gene11980",79.8464811738121,86.6862402507307,44.3866202256267,69.9666786264592,73.8160157386962,84.7725301466284,62.4575057755088,63.191253174472,0,48.7792773987169,79.4558624070017,0
"gene11982",328.312989899553,426.535037929712,317.047287325904,356.080418009658,254.336127875177,216.093599332364,192.250330277583,188.595964264855,0,521.607461670268,332.204928568327,0
"gene11983",24.746297046325,15.2995051513612,1.08500627218198,15.0989820048211,39.56823722882,49.4956764456812,56.274965203803,63.9637443511345,0,0,47.1002947918974,0
"gene11984",221.11117540435,346.3398851139,303.34314056065,256.861056120501,170.357012000419,163.711979835355,155.134570420217,167.024100588306,142.805025656721,45.2551628496969,259.297562678855,416.273122490202
"gene11985",109.729354562995,3.07317715558436,182.03174305129,76.9828764123145,128.267376103872,145.260209275343,127.889460644966,151.012712405439,0,0.819964850549077,98.6662769110166,10.2672023966968
"gene11987",0.539861623043662,0,0,0,0,6.73145986477169,4.38673336019113,0,0,0,0,0
"gene11988",0,0,0,0,0,0.401061928300548,0,0,0,0,0,0
"gene11990",0,0,32.7157002185748,0,3.00543466040868,1.59250726992732,4.30494551047159,3.83163032937,0,0,0,0
"gene11991",35.5411168258669,74.4703590201774,38.2932428898668,75.4748306481895,38.9480909740371,36.1304265357806,21.608314340712,43.0809082624632,0,0,51.7077418565484,0
"gene11994",0,0,0,2.81974099883917,0,0,0,0.70214898772276,0,0,27.1458447121342,0
"gene11995",0,0,0,0,6.08466134549878,5.91087777914426,2.39678718321657,3.486631556614,0,0,0,0.206995666903453
"gene11996",272.146640428945,176.702069673231,203.39038771795,349.296950032876,259.971524868603,262.710223264003,260.266786469222,247.766928307423,77.0778337801535,181.897320097131,425.097885005485,690.809935954723
"gene11997",0,0,0,0,69.2594715572952,64.1471321716655,43.2102262179156,54.6848368098721,0,0,2.217528003385,0
"gene11998",0,0,0.543509635415836,0,14.0801547070085,19.4808055981544,14.3558584703579,19.3662721513762,0,2.80528382747035,0,0
"gene12002",93.9686412958423,69.0271146565882,196.560584057011,115.677997239338,126.948441077569,107.237109534025,101.854926774,104.002675577494,0,0,153.04084939536,346.80156675484
"gene12003",176.572415499676,207.193863717629,120.819817210347,169.522272453114,156.543885884987,178.193595357146,171.932743171522,180.294194988105,0,47.5544942500259,117.449954187137,25.562433182166
"gene12005",0.178735225085938,0.13215355488461,0.166992551638926,0.158773978991571,0.0655470792047086,0.127349987767367,0.45183977090172,1.0378359050097,0.469284493336069,0.352603395100674,25.4379280555991,0.267583563386105
"gene12006",165.116077561656,220.125533300197,221.933101128133,157.554594832915,224.555553744771,163.230422320864,152.887947471037,170.943632219899,0,0,30.7919602755746,0
"gene12008",106.250263355164,73.0713862205081,110.142832797419,58.2349028157659,53.348058771915,60.3496129067093,65.8170235835156,71.5029475317,39.6826569444519,35.6136907384557,36.0545664237684,65.9949599729833
"gene12009",0,46.8352198511057,0,0,1.67064240504494,10.6649508933839,7.05082256980493,14.6835704747611,0,0,63.9741640428604,0
"gene12010",296.477390579767,299.322833634886,232.570871952884,336.546070377271,256.751359091117,244.964404101465,260.90252412592,236.300520818887,14.8495021819913,26.4253709824509,333.772501733985,406.086978594231
"gene12011",190.031291311369,241.812276405165,275.004060093557,314.681052179872,170.057907174404,158.210211976994,136.510056101484,156.604410041083,0,354.513585667177,227.034924495632,297.637269478155
"gene12012",0,0,0,0,0,0,1.49842808615942,3.44175650095545,0,0,0,0
"gene12013",0,0,0,0,0,0,0,0,0,0,0,0
"gene12014",0,0,0,0,0,0,0,0,0,0,0,0
"gene12015",0,0,0,0,0,0,1.07231259915783,0,0,0,0,0
"gene12016",5.71045616628488,0,0,0,0,0,0,0,0,0,0,0
"gene12018",0,0,0,0,0,28.8152399914409,27.5317833678097,8.79163358257758,0,0.611363225164771,0,0
"gene12020",0,0,0,0,0,0,0,0,0,0,0,0
"gene12021",0,0,0,0,4.95894126734673,9.79519559612209,12.859612194834,5.68314327728923,0,0,0,0
"gene12023",0,0,157.479475950202,146.570249684171,4.69466236148215,15.2019281804938,11.3010190090885,13.6866496543983,0,0,0,0
"gene12024",176.671515679782,241.556194504793,73.3051758271712,126.222715178643,92.2859971659545,110.883171258182,110.94861025953,124.386331492348,0,0,28.3037210613868,49.7865978036186
"gene12025",0.121039039051828,30.1296637258705,0.848151978833629,0.537606670267,45.830935277252,44.1985572194654,44.5863480719893,46.8881229912966,0,0,37.917912865888,0
"gene12026",0,0,0,0,0,0,0,0,0,0,0,0
"gene12028",296.429019519558,400.050836228194,382.603419132354,289.040586223889,311.244160564883,313.814247981499,301.141121596825,309.928380329527,64.9665720462121,354.711669567214,320.081357899311,4.63044994453298
"gene12029",380.062582622738,439.080186104116,473.067926088915,451.174018920619,271.652107609798,256.099149742442,252.840023380373,216.744615647669,0,431.614392713365,315.685119053314,594.257323407854
"gene12030",0,0,0,0,0.255460610742105,0,0,0,0,0,0,0
"gene12032",134.153132939348,105.53361564532,166.117325195189,231.032600418571,121.741116573782,154.87928499319,149.806739781666,166.543750722482,0.996690518008208,90.2397034066321,233.892187271019,218.230164449398
"gene12033",0,0,0,0,1.81483475548037,0,10.7231259915783,1.09466977599833,0,0,0,0
"gene12034",0,0,0,0,183.370903693736,177.287420095615,210.602194474598,226.596643631654,0,0,17.9619768274185,1.77809277870067
"gene12035",122.636472881174,93.6285477345448,35.6323717822003,94.0865770239526,50.7244690869862,64.4142047473833,58.0084669025632,81.7771195808412,130.90938596217,28.5022128998552,61.7399919061536,0.636169151592366
"gene12036",88.6458817011136,0,115.306024608471,0,76.162227280271,94.5520300239278,91.7755811122792,98.4102013148889,0,0,172.022124444551,40.2305908030038
"gene12038",14.5265729707599,11.8732031603817,18.0904906925818,0.740676896535951,17.1913832063601,13.8619766326031,18.2008753179988,32.2765347369242,0,0,4.20327070844427,3.32872283064087
"gene12041",0,0,0,0,0,0,0,0,0,7.10015018316359,0,10.1027998789811
"gene12043",106.503412983547,127.40767434072,45.8912514197156,83.9273870780663,58.2715756064748,42.1686028138918,61.0672937825478,86.208027918621,0.939629516600582,0,115.397365251212,195.489748437937
"gene12044",44.833119665953,5.02254368376468,0,0,0.700633256807435,10.8899603480642,5.74966541103395,10.7764810119728,0,0,4.81554338536689,0
"gene12045",103.541639743856,43.5418027519985,119.008992537649,77.0125034061728,52.3874992056524,61.113325255716,68.6872194663309,76.4360963175089,1.43498209178864,5.39096821499909,63.9838691374824,59.5254528158634
"gene12046",0,0,0,0,0,0,0,0,0,0,0,0
"gene12047",86.0080462204363,43.6842264666276,67.6997762615636,144.868146051726,117.747810924378,123.701235365555,130.645057952441,124.61158330814,0,109.390081415224,76.3128984913259,63.3479537365833
"gene12048",7.30889581966805,0,0.775989864084382,0,121.835060507773,144.393512703674,151.173580412741,153.223148506172,2.90759483283746,0,1.79440327946239,7.4605291414014
"gene12051",162.446103862945,40.7919656767695,22.0143318054519,30.2902338856483,130.808605730495,118.746674480857,116.086486541087,144.538784745689,0,0,112.77969321363,119.591078825512
"gene12053",57.3017432261974,0,13.315986067688,0,72.3700259416171,56.2424567514638,58.333805394186,82.9389186590242,0,0,0,0
"gene12054",475.078228278423,570.720607614188,594.780711023397,548.024719527245,419.133494157112,400.876293922305,394.611036490082,369.310306142522,1135.6899268787,92.8293921090188,526.395892330061,836.211632497513
"gene12055",16.5085098629568,0,0,91.6551912508773,44.396884211288,66.1091487657003,76.2901421897619,74.6573240279324,0,0,16.3470831578822,6.86522308378636
"gene12056",123.140276769767,23.2302690461484,19.7076593801782,90.1437360436894,45.0195168783481,59.0337490494994,60.1181335591847,64.818462512234,0,29.991034373683,1.64223788136398,0
"gene12057",143.497987926149,0,186.366899024265,7.84526656963349,34.844827305223,37.3213833381627,38.0533496726779,28.6971892046331,0,0,25.3309929617441,0
"gene12058",25.9605589223182,46.5472984175948,40.3239104508766,62.2654282858419,53.0764787504422,39.4218672174217,47.6974019516107,65.8955314338667,66.4576081259613,290.640573891139,2.80436796681007,61.9417566350641
"gene12059",96.633916992886,51.2794377931813,25.379211077913,153.508941133478,61.253984739717,49.2096155286333,58.8597864647219,61.5571967466506,0,0,10.6136116116133,42.3973460614758
"gene12060",2.21132508658125,0,0,15.6040134240691,0.326997253239706,3.49423699544133,3.86418954651471,2.24851089123981,0,0,0,15.618382515614
"gene12061",0,0,0,0,0,0,0,0,0,0,0,0
"gene12062",0,0,0,0,0,0,0,3.33967050304575,0,0,0,0
"gene12063",0,0,0,0,0,0,0,0,0,0,0,0
"gene12065",0,0,0,0,0,0,0,0,0,0,0,0
"gene12066",1.89274194533236,0,0,41.33342120421,9.13924753357445,16.7450012800012,22.6709383513847,11.9323366817985,0,0,0,0
"gene12067",0,0,0,0,0,0,0,0,0,0,0,0
"gene12068",0,0,0,0,66.3710996289963,50.7744401228493,19.0633350961392,15.7632447743759,0,0,0,0
"gene12069",0,10.352828442824,0,0,6.92435910277951,3.24992695040565,5.28654261448457,5.27944339719349,0.371348074810143,0,0,0
"gene12073",382.777315355758,351.264148883292,355.998811197373,419.006798758455,195.557704264007,165.103281487904,162.466300737709,182.08156208769,0,453.945928445202,82.7403014207617,0
"gene12074",90.2283501017261,35.596366923556,57.4259006334964,62.167944694731,52.3713886056298,72.3387625433705,54.8701715982384,73.0951486975758,140.9624818574,100.578387052363,91.5957827724892,112.516374809325
"gene12075",0,0,19.4678158884327,0,13.1432243344262,14.2524744204489,21.8225020179489,17.9756300058673,0,0,0,0
"gene12077",3.95515272332472,2.26695159008256,2.90038418705692,0,6.24036113404286,16.6298989108396,14.4497496420881,7.40094260946015,0,0,17.2639661112652,0
"gene12078",0,204.629047805838,57.3451301572693,13.4536971258931,34.2601825517797,32.7137332335137,43.0652254587951,46.8665599667688,0,0,0.861072714641347,30.5497819696222
"gene12080",110.131771100907,0,4.48349699248754,151.597274857834,78.3128694486074,92.9582552754184,70.8376201867902,86.180366001323,0,0,104.000623405508,0
"gene12081",13.9969284460525,12.2124094773044,36.0342992154281,29.0423216281872,22.6678715265161,22.5664178323775,34.6829709491049,23.7296157893831,0,0,9.51901997766419,0
"gene12082",7.38115891393031,48.7866873449017,15.5165091890432,0,14.703237510502,8.9644138634974,6.84583749744831,9.51806093368039,0,0,0,0
"gene12083",327.70289703801,360.481718747606,186.28214552138,289.802880788317,118.249999046448,114.692618291684,130.137682246729,120.404359021297,0,0,118.745591488253,0
"gene12084",20.9701652974699,0,5.61663799024688,27.8557108682633,9.29513177088715,24.6964901038331,22.4144138373895,26.523653997924,0,0,3.68576815884101,9.56748508375188
"gene12088",89.9521159498958,215.823740379703,178.103052942953,204.065127516042,149.373985391512,111.947825140242,141.182223086611,135.890041158413,3.91021374071245,221.328819502755,194.259623995592,76.920628044104
"gene12090",12.3994713065253,13.0805235866904,22.7637758201125,1.04305792426988,16.7506646338752,15.7702784036202,20.8207804720314,13.8308252469191,0,0,8.37151663448642,2.19734648875515
"gene12091",114.815929053486,169.215205686674,139.346358489112,133.345004929994,88.1729730186294,69.9665830290053,117.127297705034,118.064357004291,5.62633370900889,70.5979750282626,74.1326513174918,0
"gene12092",83.6084000614287,0,160.650726452215,0,75.177222752441,56.4160445809436,56.826509492093,67.4613441615241,0,0,0,0
"gene12093",44.9555646740374,3.08997680450274,45.3906531053769,51.4102212758036,30.2962801027976,28.5536436757462,34.0391030533796,34.5424543830576,0,68.9002321261568,76.3027290837558,0
"gene12094",67.1946873743675,0,118.814060963759,0,27.5602697358309,28.7679830307293,56.5159295437031,38.5280300316633,0,0,0,0
"gene12096",250.244694662937,314.503947255971,305.803168414927,219.598259513278,244.116377341824,176.136139185853,187.031267294971,166.797124938164,1322.29636871732,401.406165006295,366.251271688641,253.274843477711
"gene12099",45.8988234807318,120.844885444698,50.8349438412925,149.512871099322,115.217744476272,97.8984303022259,106.887202397337,88.9316750639927,0,0,43.6814053225991,0
"gene12101",0,0.323447650905426,81.3856883280653,10.0550639830843,24.4250688638131,28.7534812850389,19.1949879628253,40.3878716249549,0,0,51.568027395213,0
"gene12102",0,0,0,0,0,0,1.51831872447127,0,0,0,0,0
"gene12103",100.993451177069,100.859668104143,90.3899716515244,39.5270599619678,61.6872120103109,69.4125505936775,78.3995436735263,85.5644436073623,0,0,0,17.663173298351
"gene12105",508.042840036518,575.882040005942,600.125222438319,521.067036482765,410.671178954415,388.579898899357,393.035393487238,369.149456706049,1294.02804728782,1262.37772236166,579.967619136035,814.656793506733
"gene12107",23.4483055360812,27.9367978059226,0,0,19.2563519318338,19.993054395352,23.4780021710346,23.4144103666169,0,0,0,20.7964067684288
"gene12109",0,0,0,0,4.945226582619,7.02121078845805,5.99371234463766,0,0,0,0,0
"gene12110",436.305027584847,536.084747398866,543.885380118945,525.634073288464,388.293254948338,385.551802427615,390.071740106203,344.953517932532,1381.60301018814,1216.00419639186,688.101354439222,802.932478991735
"gene12111",95.5210480261935,71.2671183524612,50.0867257105285,48.5837517311388,95.3201962756862,115.361379914376,95.8236790736785,104.928589835512,0,0,129.859710888631,0
"gene12113",0,0,0,0,0,6.48105544967077,0.375426730558541,5.17393154519999,0,0,0,0
"gene12115",3.25148597300822,0,0,0,525.653430925751,505.49204963876,506.555579161099,463.906899443612,0,0,0,12.8455371845295
"gene12116",4.64362178016504,0,0,0.793273000299989,517.105096944992,510.607621536172,511.807547327362,476.156660759815,0,0,0,1.33691186368471
"gene12117",1.42880670158924,0,0,0.396636500149995,522.017431621481,512.834570664367,522.127548281663,484.156803784404,0,0,0,4.01073559105413
"gene12118",20.3604954976467,0,0,0,336.349374682361,373.084675770407,411.904204755865,342.475258490906,0,0,163.429551065798,8.46710847000317
"Ir125",0,0,0,0,1.34709383911945,0,0.147396920846437,0,0,0,0,0
"Ir124",0,0,0,0,0,0,0.148932305438588,3.55767677199457,0,0,0,0
"gene12120",0,0,0,0,268.595543811094,212.567596546056,242.036272381339,130.422084740372,0,0,0,0
"gene12122",240.22823618607,316.653215974456,302.191927007804,281.347490773063,132.037789002496,133.05670891732,137.579729703269,123.924880301698,0,45.1908929896953,217.060726261257,441.727451312429
"gene12123",47.566114634993,107.534239443413,76.7915760958694,70.6820843383861,124.575601914839,126.001601409157,134.835086087969,126.637846822364,28.3142655102019,174.794372116557,110.983292404295,108.321848420231
"Or62",0,0,0,0,0,0,1.22550011332324,9.00756844250054,0,0,0,0
"gene12125",0,0,0,0,0,0,0.143934577068165,0,0,11.0076153846362,1.72214542928269,0
"gene12126",0,0,0,0,1.73278978461779,3.06054491397524,7.44607663791334,4.84584378235789,0,18.0777784048722,0,0
"gene12127",0,30.1802132692089,0,0,16.840280499541,28.0733777926653,14.9458367042524,12.9792826901186,0,4.47360297936799,0,0
"gene12128",16.973022516427,33.6294923624402,39.8391293618803,67.9964163339453,294.136720860202,290.77481471404,289.655858658676,293.593884720645,139.080801522399,6.01834096086021,286.483868588424,242.891833167516
"gene12129",33.9964236749697,0,0,0,9.32392167953216,5.95215149248488,7.08316579260219,5.30262056630384,0,0,0,364.318703892797
"gene12130",0,0,0,0,0,0,0,0,0,0,0,0
"gene12131",0,0,0,0,0,0,0,0,0,0,0,0
"gene12132",0,0,0,0,8.89432528812,0,11.8501812759785,0,0,0.938157982159754,0,0
"gene12133",0.549223385292974,0,0,0,0,0,0.247933548938227,0.227792554543005,0,0,0,0
"gene12134",7.62950909354197,15.234504598408,0,41.0254844816856,10.945679952756,7.2984325331481,6.82453222958441,8.78991344296057,0.309134617915061,0.232272571047731,14.6900925726099,51.8224809851792
"gene12135",0,0,0,0,0,5.45961721751067,1.6142340202376,0,0,0,0,0
"gene12136",0,0,0,0,0,0.130592695789221,0,0,0,0,0,0
"gene12137",0.632033119660872,7.33422927269253,0,1.63755468576339,7.53297264359035,6.19200489303039,2.33008059240504,4.10683206427755,0,0,16.073039131282,3.0554809390089
"gene12138",3.69391279006981,9.60981832798064,0,0.531704221223391,5.39354778302588,4.93488078947779,5.49666357523669,9.81656352039971,0,0,0,0
"gene12139",17.4340634230614,68.7489465704304,0,0,63.1362696585464,7.76367585976289,49.5821605482153,4.33850773606678,0,0,0,65.2511111449785
"gene12140",568.821342965505,708.27815734652,666.294689770846,630.676825019752,469.005153237712,451.454285318489,438.882228083884,414.137033469654,2195.87013516197,1725.20970611262,797.864595682206,1156.55409757449
"gene12141",0,0,0,0,0,1.97719782409849,7.21556141489383,3.31470100395756,0,0,0,0
"Ir151",0,0,0,0,0,0,0,0,0,0,0,0
"Ir152",0,0,0,0,0,0,0,0,0,0,0,0
"Ir153",0,0,0,0,0,0,0,0,0,0,0,0
"gene12142",0.861540828484187,0,2.58730299242642,4.09994724248311,5.75481279976159,11.8386000286436,4.77818049365666,5.10467771190931,0,42.4905360702277,0,9.21291595181691
"gene12143",0,0,2.78189123976769,0,0,0.942886538957276,0,0,0,0,0,0
"gene12144",0,0,0,0,122.052623115822,98.8055725833835,120.193280345163,111.945021268576,0,0,0,0
"gene12145",82.189842247617,0,0,0,383.005126578072,369.501779590065,372.680323718325,335.674606352413,100.796620871699,0,530.518048365903,0
"gene12146",24.4697827168064,44.589695611669,150.184865694929,189.331444989407,240.333843125751,245.989410823484,241.608186725315,200.171615148582,0,0,0.703012791679785,0
"gene12147",126.860597933728,137.989012949296,0,39.5885130459365,73.7834457965789,76.3003881627517,67.6592139067892,91.7369163098929,0,240.137684154793,193.501389709895,8.09696165164237
"gene12150",186.072306075716,220.624241659722,20.8062282307625,5.12873030055063,111.108216696631,92.8514067061365,129.471817527946,114.028101666493,0,60.0225659002626,167.205571326664,135.414936155676
"gene12151",503.326122932816,541.13666179318,593.821000315816,554.412067966418,436.905701442903,418.87279432106,420.975849738874,402.601792210413,759.331300765611,1033.71607377117,500.319817862457,707.117977629994
"gene12152",0,0,0,0,11.3779027935422,0,10.1541437961068,2.89528985651803,0,0,0,0
"gene12153",43.3472599325323,4.53090212408863,22.3741110098627,29.7606625295845,35.5722396878677,34.4700883386621,21.053143494667,35.2345440730705,0,0,38.8035140947287,0.724274044277257
"gene12155",38.0576180707364,0,10.0769624296017,8.04121544574363,79.6722267573479,94.0013283355453,94.1780276276566,111.833831169559,0,0,0,0
"gene12156",114.271308064312,46.2906242714417,257.324426224978,230.639512784895,121.262314293094,115.549805595189,99.1800091712758,120.973738966141,0,0,273.223235557078,0
"gene12157",206.471657480801,192.763277631459,155.861414532735,257.99135365736,207.029699128997,215.543742845514,219.155592784623,189.720477818825,0,0,251.376266032574,454.250674253299
"gene12158",37.5776162517971,121.137711494589,0,46.6444524176394,26.3301138659768,41.1031181946875,10.1910009423722,30.815365724344,0,0,0,0
"gene12159",6.93055297723817,0,12.0104972375225,9.1851680811206,5.12423930959162,4.7787708350917,5.85356524716746,4.26534858600761,0,0,3.32070159834628,0
"gene12160",187.673582982444,267.588321854022,173.471282519508,45.029561178319,94.8937914825864,104.992638798282,96.8540412142559,89.3772067231987,177.45707818479,0,248.322260286892,39.7092680106849
"gene12161",54.7325147786202,10.7915253113147,26.2842428525024,16.2390659996895,18.6267279603958,36.7354244206789,12.8084527973138,28.8387473521993,0,0,0,10.4882892015523
"gene12163",51.0756039888265,10.6443681479786,0,18.1402408823541,46.4827241719873,68.2344254615367,39.6713277791198,47.507802926726,0,0,0.760670955424273,0
"gene12164",0,0,0,0,0,0.32610430393609,0,0.075930851514335,0,0,0,0
"gene12167",0,0,0,0,0,0,0,0,0,0,0,0
"gene12169",0,0,0,0,0,0,2.51078071997931,1.53787753896351,0,0,0,0
"gene12170",241.611213238741,134.149451144953,75.7743016708912,151.324757537226,113.245688741975,97.1967853780258,101.471409383164,117.999146596757,0,0,0,0
"gene12171",60.2371916238192,210.926558300733,0,54.0146797476993,83.9860371052924,70.0476725777745,80.4490983483005,74.8565571223356,0,26.905832273041,77.6551629756814,0
"gene12172",25.1077612872534,21.5369210455214,54.6208409512245,11.2065224627872,29.3382613321178,58.316066807763,50.4486963748866,82.4915918244544,0,0,6.64765981769745,53.4349125205381
"gene12173",7.09955011125912,67.3657271830971,0,51.0445984582822,12.5298180378371,22.130826952674,32.8504233365911,26.0594115043388,0,0.583573987657281,0,51.8149078724727
"gene12174",0,0,0,0.309854064728043,1.4070965505046,0.372793246129584,1.00775339715274,1.38883213871154,0,0,0,0
"gene12175",78.8396691713579,37.5328257242373,67.05647380712,95.7962315208896,33.5354741319439,57.8870150684837,55.7865695758185,72.2884998088714,0,0,0,11.4539718873356
"gene12176",23.7539114139212,0,11.9707066533154,33.6027182901048,75.1789082270223,80.1320359244739,94.7454282817535,120.653602981953,0,0,65.9074492199798,0
"gene12177",0,0,0,0,0,0,0.311191080771318,0.190607554708294,0,0,0,0
"gene12179",35.3884802697193,0,0,0,40.0004395085469,50.2995091353056,45.7374149436708,68.7631340923033,0,0,0,0
"gene12180",67.2219533890558,115.295885602849,90.7736578593809,176.559904923912,102.964094290519,107.651023843229,115.838939283173,121.575365734345,45.9627448490208,243.868423638047,46.0395664551179,0
